date.time,DO.obs,depth,temp.water
8/25/2012 9:15,7.79,1.5,8.58
8/25/2012 9:20,7.81,1.5,8.64
8/25/2012 9:25,7.8,1.5,8.68
8/25/2012 9:30,7.8,1.5,8.71
8/25/2012 9:35,7.79,1.5,8.76
8/25/2012 9:40,7.79,1.5,8.82
8/25/2012 9:45,7.79,1.5,8.86
8/25/2012 9:50,7.78,1.5,8.91
8/25/2012 9:55,7.79,1.5,8.96
8/25/2012 10:00,7.77,1.5,9
8/25/2012 10:05,7.77,1.5,9.04
8/25/2012 10:10,7.76,1.5,9.09
8/25/2012 10:15,7.75,1.5,9.14
8/25/2012 10:20,7.74,1.5,9.19
8/25/2012 10:25,7.74,1.5,9.24
8/25/2012 10:30,7.73,1.5,9.31
8/25/2012 10:35,7.71,1.5,9.38
8/25/2012 10:40,7.72,1.5,9.43
8/25/2012 10:45,7.71,1.5,9.49
8/25/2012 10:50,7.71,1.5,9.56
8/25/2012 10:55,7.69,1.5,9.64
8/25/2012 11:00,7.67,1.5,9.74
8/25/2012 11:05,7.66,1.5,9.83
8/25/2012 11:10,7.66,1.5,9.92
8/25/2012 11:15,7.64,1.5,10.01
8/25/2012 11:20,7.63,1.5,10.13
8/25/2012 11:25,7.62,1.5,10.26
8/25/2012 11:30,7.6,1.5,10.38
8/25/2012 11:35,7.61,1.5,10.5
8/25/2012 11:40,7.57,1.5,10.61
8/25/2012 11:45,7.56,1.5,10.72
8/25/2012 11:50,7.55,1.5,10.85
8/25/2012 11:55,7.56,1.5,10.98
8/25/2012 12:00,7.51,1.5,11.15
8/25/2012 12:05,7.5,1.5,11.29
8/25/2012 12:10,7.49,1.5,11.46
8/25/2012 12:15,7.46,1.5,11.6
8/25/2012 12:20,7.46,1.5,11.73
8/25/2012 12:25,7.43,1.5,11.87
8/25/2012 12:30,7.41,1.5,12.01
8/25/2012 12:35,7.39,1.5,12.15
8/25/2012 12:40,7.37,1.5,12.29
8/25/2012 12:45,7.37,1.5,12.45
8/25/2012 12:50,7.33,1.5,12.66
8/25/2012 12:55,7.34,1.5,12.85
8/25/2012 13:00,7.3,1.5,13.04
8/25/2012 13:05,7.25,1.5,13.22
8/25/2012 13:10,7.23,1.5,13.35
8/25/2012 13:15,7.23,1.5,13.52
8/25/2012 13:20,7.21,1.5,13.7
8/25/2012 13:25,7.2,1.5,13.84
8/25/2012 13:30,7.18,1.5,13.97
8/25/2012 13:35,7.18,1.5,14.11
8/25/2012 13:40,7.16,1.5,14.25
8/25/2012 13:45,7.16,1.5,14.32
8/25/2012 13:50,7.17,1.5,14.42
8/25/2012 13:55,7.14,1.5,14.47
8/25/2012 14:00,7.14,1.5,14.57
8/25/2012 14:05,7.13,1.5,14.65
8/25/2012 14:10,7.1,1.5,14.71
8/25/2012 14:15,7.09,1.5,14.81
8/25/2012 14:20,7.09,1.5,14.85
8/25/2012 14:25,7.09,1.5,14.9
8/25/2012 14:30,7.07,1.5,14.94
8/25/2012 14:35,7.06,1.5,14.96
8/25/2012 14:40,7.05,1.5,14.97
8/25/2012 14:45,7.05,1.5,14.96
8/25/2012 14:50,7.02,1.5,14.94
8/25/2012 14:55,7.02,1.5,14.91
8/25/2012 15:00,7.03,1.5,14.87
8/25/2012 15:05,7.03,1.5,14.85
8/25/2012 15:10,7.01,1.5,14.87
8/25/2012 15:15,6.99,1.5,14.9
8/25/2012 15:20,6.98,1.5,14.91
8/25/2012 15:25,6.98,1.5,14.9
8/25/2012 15:30,6.97,1.5,14.87
8/25/2012 15:35,6.96,1.5,14.9
8/25/2012 15:40,6.95,1.5,14.89
8/25/2012 15:45,6.95,1.5,14.88
8/25/2012 15:50,6.94,1.5,14.87
8/25/2012 15:55,6.93,1.5,14.87
8/25/2012 16:00,6.93,1.5,14.87
8/25/2012 16:05,6.92,1.5,14.85
8/25/2012 16:10,6.93,1.5,14.83
8/25/2012 16:15,6.92,1.5,14.81
8/25/2012 16:20,6.9,1.5,14.79
8/25/2012 16:25,6.9,1.5,14.76
8/25/2012 16:30,6.89,1.5,14.76
8/25/2012 16:35,6.9,1.5,14.73
8/25/2012 16:40,6.88,1.5,14.74
8/25/2012 16:45,6.89,1.5,14.7
8/25/2012 16:50,6.87,1.5,14.68
8/25/2012 16:55,6.87,1.5,14.64
8/25/2012 17:00,6.86,1.5,14.62
8/25/2012 17:05,6.85,1.5,14.61
8/25/2012 17:10,6.87,1.5,14.6
8/25/2012 17:15,6.84,1.5,14.53
8/25/2012 17:20,6.84,1.5,14.48
8/25/2012 17:25,6.85,1.5,14.43
8/25/2012 17:30,6.85,1.5,14.37
8/25/2012 17:35,6.84,1.5,14.32
8/25/2012 17:40,6.84,1.5,14.3
8/25/2012 17:45,6.85,1.5,14.27
8/25/2012 17:50,6.83,1.5,14.24
8/25/2012 17:55,6.84,1.5,14.21
8/25/2012 18:00,6.82,1.5,14.18
8/25/2012 18:05,6.82,1.5,14.12
8/25/2012 18:10,6.79,1.5,14.06
8/25/2012 18:15,6.8,1.5,14.03
8/25/2012 18:20,6.81,1.5,13.98
8/25/2012 18:25,6.8,1.5,13.92
8/25/2012 18:30,6.77,1.5,13.87
8/25/2012 18:35,6.77,1.5,13.81
8/25/2012 18:40,6.79,1.5,13.75
8/25/2012 18:45,6.78,1.5,13.68
8/25/2012 18:50,6.78,1.5,13.64
8/25/2012 18:55,6.78,1.5,13.59
8/25/2012 19:00,6.79,1.5,13.53
8/25/2012 19:05,6.8,1.5,13.48
8/25/2012 19:10,6.79,1.5,13.42
8/25/2012 19:15,6.78,1.5,13.38
8/25/2012 19:20,6.79,1.5,13.34
8/25/2012 19:25,6.79,1.5,13.29
8/25/2012 19:30,6.79,1.5,13.22
8/25/2012 19:35,6.8,1.5,13.17
8/25/2012 19:40,6.79,1.5,13.1
8/25/2012 19:45,6.79,1.5,13.04
8/25/2012 19:50,6.8,1.5,12.98
8/25/2012 19:55,6.81,1.5,12.91
8/25/2012 20:00,6.81,1.5,12.85
8/25/2012 20:05,6.82,1.5,12.78
8/25/2012 20:10,6.83,1.5,12.72
8/25/2012 20:15,6.82,1.5,12.65
8/25/2012 20:20,6.83,1.5,12.59
8/25/2012 20:25,6.84,1.5,12.53
8/25/2012 20:30,6.86,1.5,12.47
8/25/2012 20:35,6.87,1.5,12.4
8/25/2012 20:40,6.87,1.5,12.34
8/25/2012 20:45,6.87,1.5,12.28
8/25/2012 20:50,6.88,1.5,12.22
8/25/2012 20:55,6.9,1.5,12.15
8/25/2012 21:00,6.92,1.5,12.09
8/25/2012 21:05,6.92,1.5,12.03
8/25/2012 21:10,6.94,1.5,11.97
8/25/2012 21:15,6.93,1.5,11.91
8/25/2012 21:20,6.95,1.5,11.86
8/25/2012 21:25,6.96,1.5,11.8
8/25/2012 21:30,6.97,1.5,11.74
8/25/2012 21:35,6.98,1.5,11.69
8/25/2012 21:40,6.98,1.5,11.64
8/25/2012 21:45,7,1.5,11.59
8/25/2012 21:50,7,1.5,11.54
8/25/2012 21:55,7.02,1.5,11.48
8/25/2012 22:00,7.02,1.5,11.43
8/25/2012 22:05,7.02,1.5,11.39
8/25/2012 22:10,7.03,1.5,11.35
8/25/2012 22:15,7.03,1.5,11.3
8/25/2012 22:20,7.06,1.5,11.26
8/25/2012 22:25,7.05,1.5,11.21
8/25/2012 22:30,7.07,1.5,11.17
8/25/2012 22:35,7.09,1.5,11.13
8/25/2012 22:40,7.09,1.5,11.09
8/25/2012 22:45,7.11,1.5,11.05
8/25/2012 22:50,7.11,1.5,11.03
8/25/2012 22:55,7.12,1.5,11
8/25/2012 23:00,7.12,1.5,10.97
8/25/2012 23:05,7.14,1.5,10.95
8/25/2012 23:10,7.14,1.5,10.92
8/25/2012 23:15,7.15,1.5,10.9
8/25/2012 23:20,7.16,1.5,10.87
8/25/2012 23:25,7.16,1.5,10.84
8/25/2012 23:30,7.15,1.5,10.82
8/25/2012 23:35,7.16,1.5,10.79
8/25/2012 23:40,7.17,1.5,10.76
8/25/2012 23:45,7.18,1.5,10.73
8/25/2012 23:50,7.2,1.5,10.69
8/25/2012 23:55,7.18,1.5,10.66
8/26/2012 0:00,7.19,1.5,10.63
8/26/2012 0:05,7.19,1.5,10.6
8/26/2012 0:10,7.2,1.5,10.57
8/26/2012 0:15,7.21,1.5,10.54
8/26/2012 0:20,7.2,1.5,10.52
8/26/2012 0:25,7.22,1.5,10.49
8/26/2012 0:30,7.24,1.5,10.47
8/26/2012 0:35,7.23,1.5,10.44
8/26/2012 0:40,7.23,1.5,10.41
8/26/2012 0:45,7.24,1.5,10.39
8/26/2012 0:50,7.24,1.5,10.36
8/26/2012 0:55,7.23,1.5,10.34
8/26/2012 1:00,7.25,1.5,10.31
8/26/2012 1:05,7.25,1.5,10.29
8/26/2012 1:10,7.24,1.5,10.26
8/26/2012 1:15,7.25,1.5,10.23
8/26/2012 1:20,7.26,1.5,10.21
8/26/2012 1:25,7.26,1.5,10.18
8/26/2012 1:30,7.25,1.5,10.16
8/26/2012 1:35,7.25,1.5,10.13
8/26/2012 1:40,7.26,1.5,10.1
8/26/2012 1:45,7.26,1.5,10.07
8/26/2012 1:50,7.26,1.5,10.05
8/26/2012 1:55,7.28,1.5,10.02
8/26/2012 2:00,7.27,1.5,10
8/26/2012 2:05,7.27,1.5,9.97
8/26/2012 2:10,7.28,1.5,9.95
8/26/2012 2:15,7.29,1.5,9.92
8/26/2012 2:20,7.29,1.5,9.89
8/26/2012 2:25,7.29,1.5,9.87
8/26/2012 2:30,7.3,1.5,9.84
8/26/2012 2:35,7.3,1.5,9.81
8/26/2012 2:40,7.3,1.5,9.79
8/26/2012 2:45,7.31,1.5,9.76
8/26/2012 2:50,7.32,1.5,9.74
8/26/2012 2:55,7.33,1.5,9.71
8/26/2012 3:00,7.34,1.5,9.69
8/26/2012 3:05,7.34,1.5,9.66
8/26/2012 3:10,7.34,1.5,9.64
8/26/2012 3:15,7.35,1.5,9.61
8/26/2012 3:20,7.36,1.5,9.59
8/26/2012 3:25,7.36,1.5,9.56
8/26/2012 3:30,7.37,1.5,9.54
8/26/2012 3:35,7.37,1.5,9.52
8/26/2012 3:40,7.36,1.5,9.48
8/26/2012 3:45,7.38,1.5,9.46
8/26/2012 3:50,7.4,1.5,9.43
8/26/2012 3:55,7.39,1.5,9.41
8/26/2012 4:00,7.41,1.5,9.38
8/26/2012 4:05,7.41,1.5,9.36
8/26/2012 4:10,7.41,1.5,9.33
8/26/2012 4:15,7.41,1.5,9.3
8/26/2012 4:20,7.41,1.5,9.28
8/26/2012 4:25,7.42,1.5,9.25
8/26/2012 4:30,7.43,1.5,9.23
8/26/2012 4:35,7.43,1.5,9.2
8/26/2012 4:40,7.45,1.5,9.18
8/26/2012 4:45,7.43,1.5,9.15
8/26/2012 4:50,7.43,1.5,9.13
8/26/2012 4:55,7.44,1.5,9.1
8/26/2012 5:00,7.45,1.5,9.08
8/26/2012 5:05,7.47,1.5,9.07
8/26/2012 5:10,7.44,1.5,9.05
8/26/2012 5:15,7.46,1.5,9.04
8/26/2012 5:20,7.45,1.5,9.03
8/26/2012 5:25,7.46,1.5,9.02
8/26/2012 5:30,7.44,1.5,9.01
8/26/2012 5:35,7.45,1.5,9
8/26/2012 5:40,7.46,1.5,8.99
8/26/2012 5:45,7.47,1.5,8.98
8/26/2012 5:50,7.46,1.5,8.98
8/26/2012 5:55,7.47,1.5,8.97
8/26/2012 6:00,7.46,1.5,8.96
8/26/2012 6:05,7.48,1.5,8.96
8/26/2012 6:10,7.48,1.5,8.95
8/26/2012 6:15,7.49,1.5,8.94
8/26/2012 6:20,7.48,1.5,8.93
8/26/2012 6:25,7.48,1.5,8.92
8/26/2012 6:30,7.47,1.5,8.9
8/26/2012 6:35,7.49,1.5,8.89
8/26/2012 6:40,7.49,1.5,8.88
8/26/2012 6:45,7.5,1.5,8.86
8/26/2012 6:50,7.51,1.5,8.85
8/26/2012 6:55,7.52,1.5,8.83
8/26/2012 7:00,7.54,1.5,8.82
8/26/2012 7:05,7.56,1.5,8.8
8/26/2012 7:10,7.56,1.5,8.79
8/26/2012 7:15,7.58,1.5,8.78
8/26/2012 7:20,7.6,1.5,8.77
8/26/2012 7:25,7.61,1.5,8.76
8/26/2012 7:30,7.63,1.5,8.75
8/26/2012 7:35,7.63,1.5,8.75
8/26/2012 7:40,7.64,1.5,8.74
8/26/2012 7:45,7.66,1.5,8.74
8/26/2012 7:50,7.66,1.5,8.74
8/26/2012 7:55,7.66,1.5,8.74
8/26/2012 8:00,7.67,1.5,8.74
8/26/2012 8:05,7.67,1.5,8.74
8/26/2012 8:10,7.66,1.5,8.74
8/26/2012 8:15,7.69,1.5,8.75
8/26/2012 8:20,7.67,1.5,8.75
8/26/2012 8:25,7.66,1.5,8.77
8/26/2012 8:30,7.68,1.5,8.78
8/26/2012 8:35,7.66,1.5,8.8
8/26/2012 8:40,7.68,1.5,8.82
8/26/2012 8:45,7.66,1.5,8.85
8/26/2012 8:50,7.66,1.5,8.88
8/26/2012 8:55,7.67,1.5,8.91
8/26/2012 9:00,7.67,1.5,8.94
8/26/2012 9:05,7.67,1.5,8.96
8/26/2012 9:10,7.68,1.5,8.99
8/26/2012 9:15,7.69,1.5,9.04
8/26/2012 9:20,7.69,1.5,9.08
8/26/2012 9:25,NA,1.5,NA
8/26/2012 9:30,NA,1.5,NA
8/26/2012 9:35,NA,1.5,NA
8/26/2012 9:40,NA,1.5,NA
8/26/2012 9:45,NA,1.5,NA
8/26/2012 9:50,NA,1.5,NA
8/26/2012 9:55,NA,1.5,NA
8/26/2012 10:00,NA,1.5,NA
8/26/2012 10:05,NA,1.5,NA
8/26/2012 10:10,NA,1.5,NA
8/26/2012 10:15,NA,1.5,NA
8/26/2012 10:20,NA,1.5,NA
8/26/2012 10:25,NA,1.5,NA
8/26/2012 10:30,NA,1.5,NA
8/26/2012 10:35,NA,1.5,NA
8/26/2012 10:40,NA,1.5,NA
8/26/2012 10:45,NA,1.5,NA
8/26/2012 10:50,NA,1.5,NA
8/26/2012 10:55,NA,1.5,NA
8/26/2012 11:00,NA,1.5,NA
8/26/2012 11:05,NA,1.5,NA
8/26/2012 11:10,NA,1.5,NA
8/26/2012 11:15,NA,1.5,NA
8/26/2012 11:20,NA,1.5,NA
8/26/2012 11:25,NA,1.5,NA
8/26/2012 11:30,NA,1.5,NA
8/26/2012 11:35,NA,1.5,NA
8/26/2012 11:40,NA,1.5,NA
8/26/2012 11:45,NA,1.5,NA
8/26/2012 11:50,NA,1.5,NA
8/26/2012 11:55,NA,1.5,NA
8/26/2012 12:00,NA,1.5,NA
8/26/2012 12:05,NA,1.5,NA
8/26/2012 12:10,NA,1.5,NA
8/26/2012 12:15,NA,1.5,NA
8/26/2012 12:20,NA,1.5,NA
8/26/2012 12:25,NA,1.5,NA
8/26/2012 12:30,NA,1.5,NA
8/26/2012 12:35,NA,1.5,NA
8/26/2012 12:40,NA,1.5,NA
8/26/2012 12:45,NA,1.5,NA
8/26/2012 12:50,NA,1.5,NA
8/26/2012 12:55,NA,1.5,NA
8/26/2012 13:00,NA,1.5,NA
8/26/2012 13:05,NA,1.5,NA
8/26/2012 13:10,NA,1.5,NA
8/26/2012 13:15,NA,1.5,NA
8/26/2012 13:20,NA,1.5,NA
8/26/2012 13:25,NA,1.5,NA
8/26/2012 13:30,NA,1.5,NA
8/26/2012 13:35,NA,1.5,NA
8/26/2012 13:40,NA,1.5,NA
8/26/2012 13:45,NA,1.5,NA
8/26/2012 13:50,NA,1.5,NA
8/26/2012 13:55,NA,1.5,NA
8/26/2012 14:00,NA,1.5,NA
8/26/2012 14:05,NA,1.5,NA
8/26/2012 14:10,NA,1.5,NA
8/26/2012 14:15,NA,1.5,NA
8/26/2012 14:20,NA,1.5,NA
8/26/2012 14:25,NA,1.5,NA
8/26/2012 14:30,NA,1.5,NA
8/26/2012 14:35,NA,1.5,NA
8/26/2012 14:40,NA,1.5,NA
8/26/2012 14:45,NA,1.5,NA
8/26/2012 14:50,NA,1.5,NA
8/26/2012 14:55,NA,1.5,NA
8/26/2012 15:00,NA,1.5,NA
8/26/2012 15:05,NA,1.5,NA
8/26/2012 15:10,NA,1.5,NA
8/26/2012 15:15,NA,1.5,NA
8/26/2012 15:20,NA,1.5,NA
8/26/2012 15:25,NA,1.5,NA
8/26/2012 15:30,NA,1.5,NA
8/26/2012 15:35,NA,1.5,NA
8/26/2012 15:40,NA,1.5,NA
8/26/2012 15:45,NA,1.5,NA
8/26/2012 15:50,NA,1.5,NA
8/26/2012 15:55,NA,1.5,NA
8/26/2012 16:00,NA,1.5,NA
8/26/2012 16:05,NA,1.5,NA
8/26/2012 16:10,NA,1.5,NA
8/26/2012 16:15,NA,1.5,NA
8/26/2012 16:20,NA,1.5,NA
8/26/2012 16:25,NA,1.5,NA
8/26/2012 16:30,NA,1.5,NA
8/26/2012 16:35,NA,1.5,NA
8/26/2012 16:40,NA,1.5,NA
8/26/2012 16:45,NA,1.5,NA
8/26/2012 16:50,NA,1.5,NA
8/26/2012 16:55,NA,1.5,NA
8/26/2012 17:00,NA,1.5,NA
8/26/2012 17:05,NA,1.5,NA
8/26/2012 17:10,NA,1.5,NA
8/26/2012 17:15,NA,1.5,NA
8/26/2012 17:20,NA,1.5,NA
8/26/2012 17:25,NA,1.5,NA
8/26/2012 17:30,NA,1.5,NA
8/26/2012 17:35,NA,1.5,NA
8/26/2012 17:40,NA,1.5,NA
8/26/2012 17:45,NA,1.5,NA
8/26/2012 17:50,NA,1.5,NA
8/26/2012 17:55,NA,1.5,NA
8/26/2012 18:00,NA,1.5,NA
8/26/2012 18:05,NA,1.5,NA
8/26/2012 18:10,NA,1.5,NA
8/26/2012 18:15,NA,1.5,NA
8/26/2012 18:20,NA,1.5,NA
8/26/2012 18:25,NA,1.5,NA
8/26/2012 18:30,NA,1.5,NA
8/26/2012 18:35,NA,1.5,NA
8/26/2012 18:40,NA,1.5,NA
8/26/2012 18:45,NA,1.5,NA
8/26/2012 18:50,NA,1.5,NA
8/26/2012 18:55,NA,1.5,NA
8/26/2012 19:00,NA,1.5,NA
8/26/2012 19:05,NA,1.5,NA
8/26/2012 19:10,NA,1.5,NA
8/26/2012 19:15,NA,1.5,NA
8/26/2012 19:20,NA,1.5,NA
8/26/2012 19:25,NA,1.5,NA
8/26/2012 19:30,NA,1.5,NA
8/26/2012 19:35,NA,1.5,NA
8/26/2012 19:40,NA,1.5,NA
8/26/2012 19:45,NA,1.5,NA
8/26/2012 19:50,NA,1.5,NA
8/26/2012 19:55,NA,1.5,NA
8/26/2012 20:00,NA,1.5,NA
8/26/2012 20:05,NA,1.5,NA
8/26/2012 20:10,NA,1.5,NA
8/26/2012 20:15,NA,1.5,NA
8/26/2012 20:20,NA,1.5,NA
8/26/2012 20:25,NA,1.5,NA
8/26/2012 20:30,NA,1.5,NA
8/26/2012 20:35,NA,1.5,NA
8/26/2012 20:40,NA,1.5,NA
8/26/2012 20:45,NA,1.5,NA
8/26/2012 20:50,NA,1.5,NA
8/26/2012 20:55,NA,1.5,NA
8/26/2012 21:00,NA,1.5,NA
8/26/2012 21:05,NA,1.5,NA
8/26/2012 21:10,NA,1.5,NA
8/26/2012 21:15,NA,1.5,NA
8/26/2012 21:20,NA,1.5,NA
8/26/2012 21:25,NA,1.5,NA
8/26/2012 21:30,NA,1.5,NA
8/26/2012 21:35,NA,1.5,NA
8/26/2012 21:40,NA,1.5,NA
8/26/2012 21:45,NA,1.5,NA
8/26/2012 21:50,NA,1.5,NA
8/26/2012 21:55,NA,1.5,NA
8/26/2012 22:00,NA,1.5,NA
8/26/2012 22:05,NA,1.5,NA
8/26/2012 22:10,NA,1.5,NA
8/26/2012 22:15,NA,1.5,NA
8/26/2012 22:20,NA,1.5,NA
8/26/2012 22:25,NA,1.5,NA
8/26/2012 22:30,NA,1.5,NA
8/26/2012 22:35,NA,1.5,NA
8/26/2012 22:40,NA,1.5,NA
8/26/2012 22:45,NA,1.5,NA
8/26/2012 22:50,NA,1.5,NA
8/26/2012 22:55,NA,1.5,NA
8/26/2012 23:00,NA,1.5,NA
8/26/2012 23:05,NA,1.5,NA
8/26/2012 23:10,NA,1.5,NA
8/26/2012 23:15,NA,1.5,NA
8/26/2012 23:20,NA,1.5,NA
8/26/2012 23:25,NA,1.5,NA
8/26/2012 23:30,NA,1.5,NA
8/26/2012 23:35,NA,1.5,NA
8/26/2012 23:40,NA,1.5,NA
8/26/2012 23:45,NA,1.5,NA
8/26/2012 23:50,NA,1.5,NA
8/26/2012 23:55,NA,1.5,NA
8/27/2012 0:00,NA,1.5,NA
8/27/2012 0:05,NA,1.5,NA
8/27/2012 0:10,NA,1.5,NA
8/27/2012 0:15,NA,1.5,NA
8/27/2012 0:20,NA,1.5,NA
8/27/2012 0:25,NA,1.5,NA
8/27/2012 0:30,NA,1.5,NA
8/27/2012 0:35,NA,1.5,NA
8/27/2012 0:40,NA,1.5,NA
8/27/2012 0:45,NA,1.5,NA
8/27/2012 0:50,NA,1.5,NA
8/27/2012 0:55,NA,1.5,NA
8/27/2012 1:00,NA,1.5,NA
8/27/2012 1:05,NA,1.5,NA
8/27/2012 1:10,NA,1.5,NA
8/27/2012 1:15,NA,1.5,NA
8/27/2012 1:20,NA,1.5,NA
8/27/2012 1:25,NA,1.5,NA
8/27/2012 1:30,NA,1.5,NA
8/27/2012 1:35,NA,1.5,NA
8/27/2012 1:40,NA,1.5,NA
8/27/2012 1:45,NA,1.5,NA
8/27/2012 1:50,NA,1.5,NA
8/27/2012 1:55,NA,1.5,NA
8/27/2012 2:00,NA,1.5,NA
8/27/2012 2:05,NA,1.5,NA
8/27/2012 2:10,NA,1.5,NA
8/27/2012 2:15,NA,1.5,NA
8/27/2012 2:20,NA,1.5,NA
8/27/2012 2:25,NA,1.5,NA
8/27/2012 2:30,NA,1.5,NA
8/27/2012 2:35,NA,1.5,NA
8/27/2012 2:40,NA,1.5,NA
8/27/2012 2:45,NA,1.5,NA
8/27/2012 2:50,NA,1.5,NA
8/27/2012 2:55,NA,1.5,NA
8/27/2012 3:00,NA,1.5,NA
8/27/2012 3:05,NA,1.5,NA
8/27/2012 3:10,NA,1.5,NA
8/27/2012 3:15,NA,1.5,NA
8/27/2012 3:20,NA,1.5,NA
8/27/2012 3:25,NA,1.5,NA
8/27/2012 3:30,NA,1.5,NA
8/27/2012 3:35,NA,1.5,NA
8/27/2012 3:40,NA,1.5,NA
8/27/2012 3:45,NA,1.5,NA
8/27/2012 3:50,NA,1.5,NA
8/27/2012 3:55,NA,1.5,NA
8/27/2012 4:00,NA,1.5,NA
8/27/2012 4:05,NA,1.5,NA
8/27/2012 4:10,NA,1.5,NA
8/27/2012 4:15,NA,1.5,NA
8/27/2012 4:20,NA,1.5,NA
8/27/2012 4:25,NA,1.5,NA
8/27/2012 4:30,NA,1.5,NA
8/27/2012 4:35,NA,1.5,NA
8/27/2012 4:40,NA,1.5,NA
8/27/2012 4:45,NA,1.5,NA
8/27/2012 4:50,NA,1.5,NA
8/27/2012 4:55,NA,1.5,NA
8/27/2012 5:00,NA,1.5,NA
8/27/2012 5:05,NA,1.5,NA
